,customer_id,gender,past_3_years_bike_related_purchases,DOB,age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,postcode,state,country,property_valuation,list_price,standard_cost
2185,3013,Female,94,1968-07-28,54,Office Assistant III,Property,High Net Worth,N,No,6,4115,QLD,Australia,7,906.84,479.15222222222224
2186,3015,Female,25,2000-09-02,22,Assistant Manager,Retail,Affluent Customer,N,No,1,4214,QLD,Australia,9,1452.9950000000001,771.537
2187,3016,Male,25,1985-08-11,37,Analog Circuit Design manager,Financial Services,High Net Worth,N,No,11,2745,NSW,Australia,10,1598.398,747.698
2188,3017,Male,88,1955-10-05,67,Operator,Financial Services,Affluent Customer,N,No,7,3140,VIC,Australia,9,1098.05,410.69666666666666
2189,3019,Male,98,1986-02-02,37,Community Outreach Specialist,Manufacturing,Affluent Customer,N,Yes,14,2228,NSW,Australia,9,1419.6599999999999,1040.1466666666668
2190,3020,Male,13,1965-12-24,57,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,10,4870,QLD,Australia,1,951.0925000000001,720.1358333333333
2191,3023,Female,37,1994-12-09,28,Accountant I,IT,High Net Worth,N,Yes,7,2166,NSW,Australia,9,529.9625,364.4775
2192,3025,Male,27,1977-04-23,46,Compensation Analyst,Financial Services,Mass Customer,N,Yes,9,2155,NSW,Australia,11,1131.745,305.595
2193,3026,Female,11,1988-11-21,34,Account Representative III,Property,Mass Customer,N,Yes,5,2164,NSW,Australia,9,936.4366666666666,622.0033333333333
2194,3027,Male,83,1977-10-30,45,Research Nurse,Health,Mass Customer,N,Yes,5,4510,QLD,Australia,3,659.382,380.65
2195,3028,Female,67,1956-07-07,66,General Manager,Manufacturing,High Net Worth,N,No,20,4304,QLD,Australia,2,1124.19,515.558
2196,3029,Male,85,1978-07-17,44,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,13,2230,NSW,Australia,10,1274.8775,794.19
2197,3030,Female,68,1998-05-21,25,Technical Writer,Manufacturing,Affluent Customer,N,No,3,2541,NSW,Australia,5,814.342857142857,426.71714285714285
2198,3031,Male,95,1996-02-02,27,Staff Scientist,Health,Mass Customer,N,Yes,5,4305,QLD,Australia,1,1291.102,708.9280000000001
2199,3032,Male,53,1992-08-02,30,Analog Circuit Design manager,Health,Affluent Customer,N,Yes,5,4207,QLD,Australia,6,1538.1457142857143,654.8157142857143
2200,3033,Female,60,1979-03-17,44,Administrative Officer,Financial Services,High Net Worth,N,No,12,3183,VIC,Australia,7,1261.6,552.495
2201,3034,Female,54,1956-09-09,66,Web Designer IV,Manufacturing,Mass Customer,N,Yes,18,3079,VIC,Australia,6,1099.352,567.096
2202,3035,Male,98,1980-04-15,43,Associate Professor,Health,High Net Worth,N,No,13,2125,NSW,Australia,11,904.448,418.616
2203,3036,Female,24,1977-04-17,46,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,11,2168,NSW,Australia,8,1724.1060000000002,973.9619999999999
2204,3037,Female,30,1971-10-27,51,Legal Assistant,Financial Services,High Net Worth,N,Yes,18,2000,NSW,Australia,11,816.4333333333334,348.1133333333333
2205,3040,Female,87,1966-11-28,56,General Manager,Retail,Mass Customer,N,No,5,2010,NSW,Australia,9,1692.1549999999997,201.18
2206,3041,Female,20,1974-03-12,49,Physical Therapy Assistant,Retail,Mass Customer,N,Yes,11,4211,QLD,Australia,7,1734.685,1128.9
2207,3042,Male,76,1971-03-17,52,Engineer II,Property,High Net Worth,N,Yes,15,4455,QLD,Australia,2,1152.6716666666666,881.13
2208,3044,Male,59,1990-04-11,33,Occupational Therapist,Health,Affluent Customer,N,Yes,19,3147,VIC,Australia,12,1196.4644444444446,552.7611111111112
2209,3045,Male,52,1996-10-02,26,Cost Accountant,Financial Services,Affluent Customer,N,Yes,2,4511,QLD,Australia,1,1479.83,512.7016666666667
2210,3046,Female,53,1964-06-07,59,Programmer Analyst III,Manufacturing,Affluent Customer,N,No,18,2761,NSW,Australia,8,1217.366,571.394
2211,3047,Male,20,1962-01-14,61,Speech Pathologist,Retail,Mass Customer,N,Yes,19,2077,NSW,Australia,10,1342.478,560.65
2212,3048,Male,38,1969-05-27,54,Legal Assistant,Manufacturing,Mass Customer,N,No,16,3677,VIC,Australia,1,1135.0838461538463,490.47153846153844
2213,3053,Female,67,1984-09-12,38,Account Coordinator,Retail,High Net Worth,N,No,17,2428,NSW,Australia,5,955.8025,371.16999999999996
2214,3054,Female,94,1965-07-14,57,Operator,Manufacturing,Affluent Customer,N,No,16,4275,QLD,Australia,3,1404.458,738.302
2215,3056,Female,43,1968-05-27,55,Health Coach II,Entertainment,Mass Customer,N,No,18,3802,VIC,Australia,8,1041.4175,729.745
2216,3058,Male,67,1986-10-10,36,Human Resources Manager,Manufacturing,Mass Customer,N,Yes,16,2022,NSW,Australia,12,1637.7279999999998,450.63800000000003
2217,3060,Male,28,1982-09-14,40,VP Accounting,Financial Services,Mass Customer,N,Yes,6,2166,NSW,Australia,8,1328.110909090909,811.3172727272727
2218,3061,Female,51,1991-03-18,32,Office Assistant IV,Manufacturing,Affluent Customer,N,Yes,3,2530,NSW,Australia,8,956.0655555555555,596.87
2219,3062,Male,78,1962-11-09,60,Civil Engineer,Manufacturing,Mass Customer,N,No,13,4350,QLD,Australia,2,1013.9783333333334,537.6983333333334
2220,3063,Male,74,1999-11-04,23,VP Sales,Financial Services,Affluent Customer,N,No,2,4509,QLD,Australia,6,649.2560000000001,436.148
2221,3064,Male,96,1995-06-14,27,Product Engineer,Financial Services,Affluent Customer,N,Yes,4,3064,VIC,Australia,8,998.5257142857143,654.1085714285715
2222,3065,Female,88,1978-01-05,45,Recruiter,Financial Services,High Net Worth,N,Yes,13,2234,NSW,Australia,11,1133.0520000000001,859.576
2223,3066,Female,29,1995-01-14,28,Paralegal,Financial Services,Affluent Customer,N,Yes,2,3107,VIC,Australia,10,939.0625,559.9925
2224,3067,Female,8,1991-01-13,32,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,9,3806,VIC,Australia,6,1182.645,586.6616666666667
2225,3068,Female,88,1990-12-07,32,Automation Specialist I,Manufacturing,Affluent Customer,N,No,1,3072,VIC,Australia,7,866.2983333333333,352.19
2226,3069,Female,59,1988-08-12,34,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,12,3551,VIC,Australia,4,1034.9333333333332,443.10666666666674
2227,3070,Female,74,1998-07-27,24,Account Executive,Health,Affluent Customer,N,Yes,1,2220,NSW,Australia,9,481.855,382.0525
2228,3071,Female,59,1989-12-25,33,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,12,2261,NSW,Australia,9,988.7475,870.39
2229,3072,Male,87,1979-04-12,44,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,10,2323,NSW,Australia,5,1101.8385714285714,619.87
2230,3073,Male,16,1967-04-12,56,Nurse,Telecommunications,Affluent Customer,N,No,17,3132,VIC,Australia,10,1142.3166666666666,720.8733333333333
2231,3074,Male,31,1969-02-18,54,VP Quality Control,Health,Mass Customer,N,Yes,12,2250,NSW,Australia,9,1260.4214285714286,577.3385714285714
2232,3076,Female,9,1991-10-01,31,Professor,Health,Mass Customer,N,Yes,4,2126,NSW,Australia,10,1026.4725,550.395
2233,3077,Male,19,2000-08-11,22,Information Systems Manager,Manufacturing,Affluent Customer,N,No,2,2099,NSW,Australia,10,1207.517142857143,682.9242857142857
2234,3078,Female,54,1982-08-16,40,Safety Technician III,Retail,Mass Customer,N,No,7,2798,NSW,Australia,6,830.3166666666666,246.84
2235,3079,Male,34,1959-11-18,63,Legal Assistant,Retail,Mass Customer,N,Yes,20,2176,NSW,Australia,9,1007.6775,531.7975
2236,3080,Male,87,1958-10-06,64,Graphic Designer,Financial Services,High Net Worth,N,No,10,3939,VIC,Australia,8,1154.3144444444445,635.9022222222222
2237,3084,Female,57,1959-07-16,63,Staff Scientist,Financial Services,Affluent Customer,N,Yes,16,4305,QLD,Australia,4,1275.43,761.6133333333332
2238,3087,Male,64,1986-04-02,37,Social Worker,Health,Mass Customer,N,No,9,2567,NSW,Australia,8,1097.3683333333336,479.22333333333336
2239,3089,Male,27,2000-02-24,23,Web Developer III,Manufacturing,Affluent Customer,N,Yes,2,4504,QLD,Australia,7,1549.0325,644.4225
2240,3090,Male,81,1964-12-06,58,Operator,Manufacturing,Mass Customer,N,No,8,3020,VIC,Australia,8,1201.2440000000001,574.786
2241,3091,Female,88,1995-08-13,27,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,Yes,3,3021,VIC,Australia,7,717.24,55.68
2242,3093,Male,31,1992-04-01,31,Mechanical Systems Engineer,Property,High Net Worth,N,Yes,6,3042,VIC,Australia,9,1151.3744444444444,821.9722222222222
2243,3095,Male,14,1998-10-11,24,Staff Accountant IV,Retail,High Net Worth,N,Yes,2,3141,VIC,Australia,10,1470.462,910.564
2244,3096,Female,32,1973-06-28,49,Associate Professor,Financial Services,Mass Customer,N,No,10,2290,NSW,Australia,7,1674.3533333333332,768.6533333333333
2245,3097,Male,2,1978-05-09,45,Actuary,Financial Services,Affluent Customer,N,Yes,19,2170,NSW,Australia,5,1025.64,216.61666666666667
2246,3098,Female,77,1980-07-15,42,Dental Hygienist,Health,Mass Customer,N,No,12,4301,QLD,Australia,4,1308.8675,566.805
2247,3101,Male,68,1987-08-27,35,Geological Engineer,Manufacturing,High Net Worth,N,No,12,2135,NSW,Australia,12,1139.57,985.9150000000001
2248,3102,Male,37,1990-06-04,33,Assistant Manager,Property,Affluent Customer,N,No,2,2323,NSW,Australia,6,1432.534,804.31
2249,3103,Female,5,1953-10-21,69,Safety Technician II,Retail,Mass Customer,N,No,20,4014,QLD,Australia,7,1135.5225,505.4125
2250,3104,Female,19,1994-11-30,28,Business Systems Development Analyst,Property,Mass Customer,N,Yes,2,4118,QLD,Australia,3,1135.347142857143,518.3533333333334
2251,3105,Male,88,1965-10-14,57,Teacher,Health,Mass Customer,N,No,12,4017,QLD,Australia,7,1136.7666666666667,317.42
2252,3108,Male,94,1967-10-01,55,Accounting Assistant III,Entertainment,Mass Customer,N,No,10,4670,QLD,Australia,2,1456.4242857142858,611.2514285714286
2253,3109,Female,75,1958-06-23,64,Automation Specialist II,Health,Mass Customer,N,Yes,10,2170,NSW,Australia,9,1230.17,614.0440000000001
2254,3110,Male,14,1994-02-11,29,Community Outreach Specialist,IT,Affluent Customer,N,Yes,8,4305,QLD,Australia,3,688.2566666666667,211.74333333333334
2255,3111,Male,42,1997-03-11,26,Associate Professor,Financial Services,Mass Customer,N,Yes,4,2112,NSW,Australia,11,930.088,563.696
2256,3112,Male,41,2001-04-22,22,Internal Auditor,Retail,High Net Worth,N,Yes,1,3162,VIC,Australia,11,1000.82375,621.32875
2257,3113,Female,52,1969-12-06,53,Teacher,Property,Mass Customer,N,Yes,18,2194,NSW,Australia,7,1274.07625,755.96875
2258,3114,Male,48,1974-09-05,48,Teacher,IT,Mass Customer,N,Yes,18,2620,NSW,Australia,5,1076.4916666666666,616.3266666666667
2259,3115,Male,40,1981-02-26,42,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,8,3805,VIC,Australia,7,1265.214,461.032
2260,3117,Female,68,1995-06-11,28,Cost Accountant,Financial Services,Affluent Customer,N,Yes,6,3805,VIC,Australia,7,1401.72,453.81333333333333
2261,3118,Male,54,1993-01-22,30,Occupational Therapist,Health,High Net Worth,N,No,9,4152,QLD,Australia,8,1562.7811111111112,869.0233333333333
2262,3120,Female,89,1979-02-04,44,Clinical Specialist,Health,Mass Customer,N,Yes,10,2196,NSW,Australia,5,1050.242857142857,453.2271428571429
2263,3121,Male,82,1959-05-11,64,Data Coordiator,Manufacturing,Mass Customer,N,No,19,2304,NSW,Australia,7,1063.24,535.885
2264,3123,Female,71,1976-08-17,46,Dental Hygienist,Health,High Net Worth,N,No,20,2195,NSW,Australia,6,933.43,621.3075
2265,3124,Female,73,1981-02-03,42,Account Executive,Retail,High Net Worth,N,Yes,9,2560,NSW,Australia,6,695.06,561.2266666666666
2266,3125,Female,2,1978-08-21,44,Social Worker,Health,High Net Worth,N,Yes,5,2500,NSW,Australia,8,1132.29,706.6825
2267,3126,Male,7,1986-10-16,36,Statistician IV,Financial Services,High Net Worth,N,No,12,3048,VIC,Australia,5,1178.36625,563.78625
2268,3127,Male,39,1971-01-31,52,Research Nurse,Health,Mass Customer,N,No,10,3048,VIC,Australia,6,1459.195,484.57
2269,3128,Female,96,1965-06-26,57,Geological Engineer,Manufacturing,High Net Worth,N,Yes,16,3620,VIC,Australia,1,1150.724,413.216
2270,3129,Female,44,1955-09-25,67,Analog Circuit Design manager,Property,High Net Worth,N,Yes,11,4702,QLD,Australia,2,1281.006,562.932
2271,3130,Female,53,1971-01-25,52,VP Product Management,Telecommunications,Mass Customer,N,No,17,4503,QLD,Australia,4,1307.92,549.364
2272,3132,Male,33,1975-04-15,48,Sales Representative,Retail,Mass Customer,N,Yes,7,2502,NSW,Australia,6,1100.458,415.15
2273,3133,Female,89,1999-05-10,24,Quality Control Specialist,Manufacturing,Mass Customer,N,No,2,2566,NSW,Australia,8,1222.6016666666667,835.4083333333334
2274,3135,Male,83,1962-01-14,61,Staff Scientist,Financial Services,Mass Customer,N,No,16,2096,NSW,Australia,10,1077.1157142857141,507.9771428571429
2275,3136,Male,60,1998-08-25,24,Marketing Manager,Retail,Mass Customer,N,Yes,3,2250,NSW,Australia,7,1226.44,923.8875
2276,3138,Male,34,1971-02-19,52,Paralegal,Financial Services,Mass Customer,N,Yes,6,2226,NSW,Australia,10,1427.444,479.0375
2277,3139,Male,65,1973-06-13,49,Paralegal,Financial Services,High Net Worth,N,Yes,17,3024,VIC,Australia,7,877.6833333333334,283.0833333333333
2278,3140,Female,2,1985-06-11,38,Legal Assistant,Manufacturing,High Net Worth,N,No,16,2040,NSW,Australia,10,904.93,680.5266666666666
2279,3141,Female,92,1995-11-04,27,Associate Professor,Retail,Mass Customer,N,Yes,3,4151,QLD,Australia,9,513.8100000000001,271.4685714285714
2280,3142,Male,98,1992-08-04,30,Electrical Engineer,Manufacturing,Mass Customer,N,No,6,2036,NSW,Australia,9,1001.2175,776.2175
2281,3143,Female,0,1996-10-24,26,Chief Design Engineer,Manufacturing,Mass Customer,N,No,5,3000,VIC,Australia,8,957.48,651.8581818181818
2282,3144,Male,94,1978-10-29,44,Programmer Analyst III,Manufacturing,Mass Customer,N,Yes,8,3807,VIC,Australia,9,658.4233333333333,436.7
2283,3145,Male,17,1978-06-17,44,Paralegal,Financial Services,High Net Worth,N,Yes,7,2010,NSW,Australia,7,1214.3757142857141,525.2316666666667
2284,3146,Female,79,1978-01-28,45,Project Manager,Property,Mass Customer,N,No,15,2428,NSW,Australia,5,1375.78625,518.775
2285,3150,Female,66,1991-10-07,31,Sales Associate,Financial Services,Mass Customer,N,No,5,2220,NSW,Australia,9,626.44875,364.7214285714286
2286,3152,Female,6,1999-06-07,24,Teacher,Financial Services,High Net Worth,N,Yes,3,4034,QLD,Australia,7,947.2883333333333,585.8866666666667
2287,3153,Female,87,1973-12-30,49,Compensation Analyst,Financial Services,High Net Worth,N,No,15,2200,NSW,Australia,9,1706.654,760.158
2288,3154,Female,63,1957-11-21,65,Desktop Support Technician,Telecommunications,Mass Customer,N,Yes,19,2021,NSW,Australia,10,968.6371428571429,648.1942857142858
2289,3155,Female,88,1976-12-25,46,Office Assistant I,IT,Affluent Customer,N,Yes,21,2486,NSW,Australia,7,673.1850000000001,360.665
2290,3158,Male,27,1970-05-02,53,VP Quality Control,Telecommunications,Mass Customer,N,Yes,12,4170,QLD,Australia,9,1286.9483333333335,864.8816666666667
2291,3160,Male,87,1978-07-03,44,Mechanical Systems Engineer,IT,Mass Customer,N,No,21,2224,NSW,Australia,10,1355.8619999999999,617.6980000000001
2292,3162,Female,76,1978-02-24,45,Media Manager IV,Argiculture,Mass Customer,N,Yes,15,2121,NSW,Australia,11,1367.085,300.145
2293,3163,Male,38,1968-06-01,55,Environmental Specialist,Argiculture,Affluent Customer,N,No,19,2151,NSW,Australia,10,844.44,594.9766666666667
2294,3164,Female,53,1986-01-14,37,Human Resources Assistant II,Manufacturing,Mass Customer,N,Yes,14,2166,NSW,Australia,9,1230.3319999999999,710.0139999999999
2295,3165,Female,56,1975-05-18,48,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,10,2745,NSW,Australia,9,1096.98875,701.0025
2296,3166,Male,96,1955-05-11,68,Social Worker,Health,Mass Customer,N,No,20,2017,NSW,Australia,8,1415.1442857142858,678.6257142857143
2297,3167,Male,36,1995-01-20,28,Web Designer IV,Property,Mass Customer,N,No,5,3155,VIC,Australia,8,1269.8875,410.19
2298,3168,Male,89,1976-02-16,47,Assistant Manager,Health,Affluent Customer,N,No,22,4215,QLD,Australia,7,1582.1419999999998,384.46500000000003
2299,3169,Male,96,1964-01-12,59,Payment Adjustment Coordinator,IT,Mass Customer,N,Yes,19,3027,VIC,Australia,7,972.4185714285715,323.8542857142857
2300,3170,Female,67,1968-01-26,55,Nurse Practicioner,Entertainment,Mass Customer,N,No,11,3138,VIC,Australia,8,1147.4916666666666,423.3733333333333
2301,3171,Male,36,1967-05-23,56,Account Coordinator,Financial Services,Affluent Customer,N,Yes,10,2326,NSW,Australia,1,1037.1866666666667,346.28000000000003
2302,3173,Male,55,2001-10-10,21,Computer Systems Analyst I,Health,Mass Customer,N,Yes,1,3690,VIC,Australia,2,1404.1733333333334,623.865
2303,3174,Female,67,1976-11-16,46,Research Associate,Financial Services,Affluent Customer,N,No,9,2040,NSW,Australia,12,831.035,439.9316666666667
2304,3175,Male,82,1984-12-30,38,Operator,Health,Mass Customer,N,No,16,3072,VIC,Australia,9,1014.9066666666668,414.52666666666664
2305,3178,Male,21,1971-09-28,51,VP Quality Control,Retail,Mass Customer,N,Yes,9,4161,QLD,Australia,7,1271.496,403.544
2306,3179,Male,87,1979-11-04,43,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,17,2756,NSW,Australia,9,1148.64,689.18
2307,3180,Male,96,1974-06-14,48,Business Systems Development Analyst,IT,Mass Customer,N,Yes,19,2147,NSW,Australia,9,1149.405,554.8050000000001
2308,3181,Male,39,1976-09-29,46,Senior Editor,Financial Services,High Net Worth,N,No,6,2642,NSW,Australia,2,1360.0233333333333,526.5233333333334
2309,3183,Male,64,1974-06-19,48,Junior Executive,Health,Mass Customer,N,No,14,3165,VIC,Australia,10,825.97125,568.59
2310,3184,Female,2,1976-11-08,46,Civil Engineer,Manufacturing,Affluent Customer,N,Yes,7,2196,NSW,Australia,10,1157.325,493.5375
2311,3185,Male,25,1956-01-18,67,Senior Financial Analyst,Financial Services,Mass Customer,N,No,10,2320,NSW,Australia,7,972.7314285714285,695.6228571428571
2312,3187,Male,75,1974-05-12,49,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,14,2150,NSW,Australia,7,1097.82,890.8799999999999
2313,3188,Male,94,1999-07-07,23,Actuary,Financial Services,Mass Customer,N,No,1,3085,VIC,Australia,9,786.462,513.83
2314,3189,Male,40,1963-03-01,60,Environmental Specialist,Financial Services,Mass Customer,N,No,11,4205,QLD,Australia,3,100.35,75.26
2315,3191,Female,29,1959-07-08,63,Director of Sales,Financial Services,Affluent Customer,N,Yes,12,4280,QLD,Australia,4,1175.30375,466.09875
2316,3192,Female,37,1968-09-18,54,Payment Adjustment Coordinator,Financial Services,High Net Worth,N,Yes,16,3995,VIC,Australia,2,1217.8799999999999,501.6075
2317,3193,Female,6,1978-07-04,44,Web Designer IV,Property,High Net Worth,N,No,7,2519,NSW,Australia,10,859.235,465.51666666666665
2318,3194,Male,38,1978-03-11,45,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No,11,4870,QLD,Australia,9,1230.5566666666666,460.3066666666667
2319,3195,Female,4,1981-03-30,42,Tax Accountant,Manufacturing,Mass Customer,N,No,18,2077,NSW,Australia,8,934.4044444444444,534.05
2320,3196,Female,11,1977-08-04,45,Engineer IV,Health,Mass Customer,N,No,8,3977,VIC,Australia,7,1072.2742857142857,653.8442857142857
2321,3197,Male,83,1976-02-18,47,Environmental Specialist,Health,High Net Worth,N,No,14,2031,NSW,Australia,8,1056.914,504.45
2322,3198,Male,66,1997-08-02,25,Media Manager III,Manufacturing,Mass Customer,N,Yes,1,3796,VIC,Australia,8,1423.295,425.9575
2323,3200,Female,51,1995-11-03,27,Environmental Tech,Manufacturing,Mass Customer,N,No,1,4130,QLD,Australia,7,973.1380000000001,772.7879999999999
2324,3201,Male,61,2000-03-31,23,Assistant Professor,Financial Services,Mass Customer,N,Yes,1,2767,NSW,Australia,8,1108.247142857143,300.2657142857143
2325,3202,Male,74,1994-09-10,28,Office Assistant IV,Financial Services,Mass Customer,N,Yes,2,2071,NSW,Australia,9,1167.625,657.205
2326,3204,Female,51,1994-11-26,28,Media Manager III,Health,Mass Customer,N,Yes,4,4022,QLD,Australia,6,1374.2544444444443,977.5866666666667
2327,3206,Female,32,1995-03-23,28,Financial Advisor,Financial Services,Mass Customer,N,No,1,2075,NSW,Australia,9,1120.3157142857142,693.0285714285714
2328,3209,Female,10,1964-03-28,59,Civil Engineer,Manufacturing,Affluent Customer,N,No,15,4053,QLD,Australia,7,778.1075,345.1
2329,3210,Female,80,1988-02-01,35,Junior Executive,Manufacturing,Mass Customer,N,No,1,3024,VIC,Australia,5,798.412,393.674
2330,3211,Female,52,1993-06-12,30,Automation Specialist II,Health,High Net Worth,N,Yes,7,3083,VIC,Australia,8,1222.5766666666666,454.93
2331,3212,Female,62,1981-01-15,42,Analog Circuit Design manager,Financial Services,Affluent Customer,N,No,13,2065,NSW,Australia,12,1686.315,665.7285714285715
2332,3214,Female,2,1993-01-21,30,Software Engineer III,Financial Services,Mass Customer,N,Yes,9,4869,QLD,Australia,3,1209.5874999999999,467.14500000000004
2333,3216,Male,59,1998-05-08,25,Database Administrator III,Manufacturing,Mass Customer,N,Yes,1,4390,QLD,Australia,7,841.705,532.6575
2334,3217,Female,95,1968-03-12,55,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No,8,2122,NSW,Australia,11,975.7781818181818,469.95272727272726
2335,3218,Female,38,1976-02-12,47,Information Systems Manager,Argiculture,Mass Customer,N,Yes,22,4503,QLD,Australia,4,977.22,671.858
2336,3219,Female,94,1998-01-06,25,Web Developer III,Financial Services,Mass Customer,N,No,3,2477,NSW,Australia,7,898.95625,636.9225
2337,3220,Male,53,1972-07-26,50,Research Assistant IV,Manufacturing,Affluent Customer,N,No,11,2029,NSW,Australia,10,952.0375,414.01
2338,3221,Female,59,1959-09-25,63,Internal Auditor,Property,High Net Worth,N,Yes,11,4055,QLD,Australia,8,1156.203,705.8566666666667
2339,3224,Female,67,1996-03-12,27,Automation Specialist III,Manufacturing,Affluent Customer,N,No,3,3083,VIC,Australia,8,946.5244444444444,501.9111111111111
2340,3225,Male,19,1980-06-19,42,Chief Design Engineer,Health,Mass Customer,N,Yes,4,2154,NSW,Australia,11,1072.1914285714286,385.76000000000005
2341,3228,Female,36,1964-08-16,58,Social Worker,Health,Mass Customer,N,No,13,2880,NSW,Australia,1,1402.2014285714286,571.5657142857143
2342,3230,Female,31,1970-02-14,53,Executive Secretary,Financial Services,Mass Customer,N,No,12,3029,VIC,Australia,5,1139.676,361.67600000000004
2343,3232,Female,7,1993-10-10,29,Payment Adjustment Coordinator,Financial Services,Mass Customer,N,Yes,9,3070,VIC,Australia,10,1034.7138461538461,349.82
2344,3233,Male,7,1959-01-06,64,Tax Accountant,Financial Services,Mass Customer,N,Yes,17,3023,VIC,Australia,7,825.6899999999999,565.2033333333334
2345,3234,Male,35,1987-04-15,36,Safety Technician II,Manufacturing,Mass Customer,N,Yes,19,3141,VIC,Australia,8,1179.0,707.4
2346,3235,Male,88,1965-05-15,58,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,12,3169,VIC,Australia,9,1163.89,589.27
2347,3237,Female,94,1964-08-15,58,Assistant Manager,Manufacturing,Mass Customer,N,No,13,2527,NSW,Australia,8,1201.967142857143,641.9885714285714
2348,3238,Male,23,1977-07-20,45,Executive Secretary,Retail,Mass Customer,N,No,14,2306,NSW,Australia,4,783.288,367.90999999999997
2349,3239,Female,15,1971-12-06,51,Staff Scientist,Health,High Net Worth,N,No,5,3793,VIC,Australia,7,729.125,434.34666666666664
2350,3241,Male,34,1979-10-29,43,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,16,4011,QLD,Australia,7,1359.7428571428572,821.0814285714285
2351,3242,Female,4,1958-03-07,65,General Manager,Manufacturing,Affluent Customer,N,Yes,14,3168,VIC,Australia,8,1431.6025,365.82142857142856
2352,3243,Male,24,1973-05-19,50,Media Manager I,Health,Mass Customer,N,No,7,3915,VIC,Australia,7,1001.315,700.5975
2353,3244,Female,24,1959-05-08,64,Systems Administrator I,Financial Services,Mass Customer,N,No,13,3083,VIC,Australia,9,894.7275,642.945
2354,3245,Male,86,1959-03-27,64,Graphic Designer,IT,High Net Worth,N,No,7,2145,NSW,Australia,8,929.5716666666667,606.9866666666667
2355,3246,Female,73,1968-05-20,55,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,4,4007,QLD,Australia,12,1237.39,847.8299999999999
2356,3247,Female,0,1985-04-09,38,Structural Engineer,Manufacturing,Mass Customer,N,Yes,5,3350,VIC,Australia,5,888.53375,413.21500000000003
2357,3249,Female,46,1981-08-23,41,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,14,2325,NSW,Australia,4,1562.79375,762.7937499999999
2358,3251,Female,95,1976-08-27,46,Safety Technician II,Financial Services,High Net Worth,N,Yes,8,2193,NSW,Australia,10,904.3618181818182,334.8272727272727
2359,3253,Female,42,1990-02-10,33,Cost Accountant,Financial Services,High Net Worth,N,Yes,7,2170,NSW,Australia,8,1581.1033333333335,237.22
2360,3254,Female,8,2001-05-22,22,Human Resources Assistant I,Financial Services,Mass Customer,N,No,1,4701,QLD,Australia,6,1140.1242857142856,854.1371428571429
2361,3256,Female,76,1986-02-06,37,Professor,Financial Services,Affluent Customer,N,No,6,4031,QLD,Australia,9,1239.954,511.16700000000003
2362,3258,Female,77,1978-12-10,44,Sales Representative,Retail,Mass Customer,N,Yes,18,2093,NSW,Australia,9,1399.51625,796.7787500000001
2363,3260,Female,6,1979-05-30,44,Research Associate,Telecommunications,High Net Worth,N,No,11,4075,QLD,Australia,4,1277.8533333333332,631.73
2364,3262,Male,65,1959-10-14,63,Product Engineer,Entertainment,Mass Customer,N,No,12,4221,QLD,Australia,8,989.9639999999999,560.883
2365,3263,Female,37,1981-08-21,41,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,5,2135,NSW,Australia,9,944.324,775.582
2366,3265,Male,64,1967-06-02,56,Clinical Specialist,Health,High Net Worth,N,No,11,3038,VIC,Australia,8,494.11857142857144,388.2428571428572
2367,3268,Female,93,1986-05-31,37,General Manager,Manufacturing,Mass Customer,N,No,20,3175,VIC,Australia,5,1435.13,726.7199999999999
2368,3270,Male,47,1957-04-12,66,Administrative Officer,Financial Services,Mass Customer,N,Yes,5,3068,VIC,Australia,10,1427.1619999999998,986.95
2369,3271,Female,21,1986-04-18,37,Chief Design Engineer,Property,High Net Worth,N,Yes,16,2226,NSW,Australia,10,914.3279999999999,526.5699999999999
2370,3273,Female,72,1978-05-17,45,General Manager,Entertainment,Mass Customer,N,No,11,3175,VIC,Australia,12,1496.037142857143,619.8014285714287
2371,3275,Female,24,1975-10-22,47,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,No,6,2074,NSW,Australia,11,706.7075,311.445
2372,3278,Male,66,1982-06-22,40,VP Product Management,Financial Services,Affluent Customer,N,No,9,4105,QLD,Australia,8,1038.8139999999999,395.588
